,customer_id,loyalty_score,product_id,product_category,purchase_count
878,C18,8,P34,fruit_veg,1
879,C18,8,P41,food,1
880,C18,8,P42,food,1
881,C18,8,P48,food,1
882,C18,8,P49,food,1
883,C18,8,P51,food,2
884,C18,8,P53,food,2
885,C18,8,P54,food,2
886,C18,8,P55,food,1
887,C18,8,P56,food,2
888,C18,8,P57,food,1
889,C18,8,P58,food,1
890,C18,8,P60,food,1
891,C18,8,P61,bws,5
892,C18,8,P62,bws,2
893,C18,8,P63,bws,1
894,C19,6,P24,fruit_veg,4
895,C19,6,P26,fruit_veg,1
896,C19,6,P27,fruit_veg,2
897,C19,6,P28,fruit_veg,5
898,C19,6,P29,fruit_veg,2
899,C19,6,P30,fruit_veg,1
900,C19,6,P32,fruit_veg,1
901,C19,6,P33,fruit_veg,1
902,C19,6,P34,fruit_veg,2
903,C19,6,P44,food,1
904,C19,6,P58,food,1
905,C2,4,P22,fruit_veg,4
906,C2,4,P23,fruit_veg,6
907,C2,4,P24,fruit_veg,7
908,C2,4,P25,fruit_veg,2
909,C2,4,P26,fruit_veg,7
910,C2,4,P27,fruit_veg,3
911,C2,4,P28,fruit_veg,9
912,C2,4,P29,fruit_veg,4
913,C2,4,P30,fruit_veg,3
914,C2,4,P31,fruit_veg,9
915,C2,4,P32,fruit_veg,8
916,C2,4,P33,fruit_veg,9
917,C2,4,P34,fruit_veg,9
918,C20,2,P01,house,1
919,C20,2,P02,house,1
920,C20,2,P05,house,3
921,C20,2,P06,house,2
922,C20,2,P10,house,1
923,C20,2,P12,house,3
924,C20,2,P22,fruit_veg,1
925,C20,2,P23,fruit_veg,1
926,C20,2,P31,fruit_veg,1
927,C20,2,P33,fruit_veg,1
928,C20,2,P35,sweets,1
929,C20,2,P36,sweets,2
930,C20,2,P37,sweets,4
931,C20,2,P38,sweets,1
932,C20,2,P39,sweets,3
933,C20,2,P40,sweets,1
934,C20,2,P41,food,3
935,C20,2,P43,food,3
936,C20,2,P46,food,1
937,C20,2,P47,food,1
938,C20,2,P49,food,1
939,C20,2,P51,food,1
940,C20,2,P54,food,1
941,C20,2,P55,food,1
942,C20,2,P60,food,1
943,C20,2,P62,bws,3
944,C20,2,P63,bws,3
945,C20,2,P64,bws,2
946,C21,5,P22,fruit_veg,6
947,C21,5,P23,fruit_veg,2
948,C21,5,P24,fruit_veg,3
949,C21,5,P25,fruit_veg,9
950,C21,5,P26,fruit_veg,1
951,C21,5,P27,fruit_veg,5
952,C21,5,P28,fruit_veg,1
953,C21,5,P29,fruit_veg,7
954,C21,5,P30,fruit_veg,4
955,C21,5,P31,fruit_veg,6
956,C21,5,P32,fruit_veg,3
957,C21,5,P33,fruit_veg,5
958,C21,5,P34,fruit_veg,6
959,C22,1,P01,house,3
960,C22,1,P02,house,3
961,C22,1,P05,house,2
962,C22,1,P06,house,2
963,C22,1,P07,house,1
964,C22,1,P08,house,1
965,C22,1,P09,house,1
966,C22,1,P10,house,1
967,C22,1,P11,house,2
968,C22,1,P12,house,1
969,C22,1,P22,fruit_veg,1
970,C22,1,P25,fruit_veg,1
971,C22,1,P26,fruit_veg,1
972,C22,1,P27,fruit_veg,1
973,C22,1,P28,fruit_veg,2
974,C22,1,P29,fruit_veg,2
975,C22,1,P30,fruit_veg,3
976,C22,1,P31,fruit_veg,2
977,C22,1,P32,fruit_veg,2
978,C22,1,P33,fruit_veg,3
979,C22,1,P34,fruit_veg,2
980,C22,1,P35,sweets,4
981,C22,1,P36,sweets,2
982,C22,1,P37,sweets,2
983,C22,1,P38,sweets,1
984,C22,1,P39,sweets,1
985,C22,1,P40,sweets,2
986,C23,10,P04,house,1
987,C23,10,P07,house,1
988,C23,10,P35,sweets,1
989,C23,10,P36,sweets,1
990,C23,10,P37,sweets,2
991,C23,10,P38,sweets,1
992,C23,10,P39,sweets,1
993,C23,10,P46,food,1
994,C23,10,P53,food,1
995,C23,10,P54,food,1
996,C23,10,P57,food,1
997,C23,10,P60,food,1
998,C24,6,P13,clothes,1
999,C24,6,P14,clothes,1
1000,C24,6,P15,clothes,2
1001,C24,6,P18,clothes,1
1002,C24,6,P22,fruit_veg,2
1003,C24,6,P24,fruit_veg,1
1004,C24,6,P27,fruit_veg,1
1005,C24,6,P28,fruit_veg,1
1006,C24,6,P31,fruit_veg,1
1007,C24,6,P32,fruit_veg,1
1008,C24,6,P35,sweets,1
1009,C24,6,P36,sweets,2
1010,C24,6,P37,sweets,2
1011,C24,6,P38,sweets,1
1012,C24,6,P40,sweets,1
1013,C24,6,P42,food,1
1014,C24,6,P43,food,1
1015,C24,6,P46,food,1
1016,C24,6,P48,food,1
1017,C24,6,P49,food,1
1018,C24,6,P50,food,1
1019,C24,6,P54,food,2
1020,C24,6,P55,food,1
1021,C24,6,P56,food,1
1022,C24,6,P60,food,1
1023,C24,6,P61,bws,5
1024,C24,6,P62,bws,5
1025,C24,6,P63,bws,4
1026,C24,6,P64,bws,4
1027,C25,9,P01,house,2
1028,C25,9,P03,house,2
1029,C25,9,P04,house,3
1030,C25,9,P05,house,3
1031,C25,9,P07,house,2
1032,C25,9,P08,house,2
1033,C25,9,P09,house,2
1034,C25,9,P10,house,1
1035,C25,9,P11,house,1
1036,C25,9,P12,house,3
1037,C25,9,P35,sweets,4
1038,C25,9,P36,sweets,3
1039,C25,9,P37,sweets,6
1040,C25,9,P38,sweets,6
1041,C25,9,P39,sweets,3
1042,C25,9,P40,sweets,4
1043,C25,9,P61,bws,3
1044,C25,9,P63,bws,3
1045,C26,1,P42,food,1
1046,C26,1,P43,food,1
1047,C26,1,P44,food,1
1048,C26,1,P46,food,5
1049,C26,1,P47,food,2
1050,C26,1,P48,food,1
1051,C26,1,P49,food,3
1052,C26,1,P52,food,1
1053,C26,1,P54,food,1
1054,C26,1,P55,food,1
1055,C26,1,P57,food,2
1056,C26,1,P59,food,1
1057,C27,10,P22,fruit_veg,3
1058,C27,10,P23,fruit_veg,3
1059,C27,10,P24,fruit_veg,4
1060,C27,10,P25,fruit_veg,4
1061,C27,10,P26,fruit_veg,5
1062,C27,10,P27,fruit_veg,3
1063,C27,10,P28,fruit_veg,5
1064,C27,10,P29,fruit_veg,2
1065,C27,10,P30,fruit_veg,6
1066,C27,10,P31,fruit_veg,3
1067,C27,10,P32,fruit_veg,6
1068,C27,10,P33,fruit_veg,2
1069,C27,10,P34,fruit_veg,1
1070,C27,10,P35,sweets,3
1071,C27,10,P36,sweets,2
1072,C27,10,P37,sweets,1
1073,C27,10,P38,sweets,2
1074,C27,10,P40,sweets,1
1075,C27,10,P43,food,1
1076,C27,10,P44,food,1
1077,C27,10,P45,food,2
1078,C27,10,P46,food,2
1079,C27,10,P49,food,2
1080,C27,10,P50,food,1
1081,C27,10,P51,food,1
1082,C27,10,P53,food,1
1083,C27,10,P57,food,2
1084,C27,10,P58,food,1
1085,C27,10,P59,food,2
1086,C27,10,P60,food,2
1087,C28,3,P22,fruit_veg,1
1088,C28,3,P23,fruit_veg,1
1089,C28,3,P24,fruit_veg,1
1090,C28,3,P26,fruit_veg,1
1091,C28,3,P27,fruit_veg,1
1092,C28,3,P29,fruit_veg,1
1093,C28,3,P31,fruit_veg,3
1094,C28,3,P32,fruit_veg,1
1095,C28,3,P34,fruit_veg,1
1096,C28,3,P35,sweets,6
1097,C28,3,P36,sweets,8
1098,C28,3,P37,sweets,6
1099,C28,3,P38,sweets,1
1100,C28,3,P39,sweets,1
1101,C28,3,P40,sweets,6
1102,C28,3,P41,food,1
1103,C28,3,P43,food,1
1104,C28,3,P44,food,1
1105,C28,3,P45,food,1
1106,C28,3,P50,food,1
1107,C28,3,P57,food,1
1108,C28,3,P58,food,4
1109,C28,3,P61,bws,2
1110,C28,3,P62,bws,2
1111,C28,3,P63,bws,3
1112,C28,3,P64,bws,2
1113,C29,7,P41,food,4
1114,C29,7,P43,food,3
1115,C29,7,P44,food,1
1116,C29,7,P45,food,1
1117,C29,7,P47,food,1
1118,C29,7,P51,food,2
1119,C29,7,P52,food,3
1120,C29,7,P54,food,1
1121,C29,7,P55,food,2
1122,C29,7,P56,food,1
1123,C29,7,P58,food,1
1124,C29,7,P60,food,1
1125,C29,7,P61,bws,8
1126,C29,7,P62,bws,4
1127,C29,7,P63,bws,5
1128,C29,7,P64,bws,12
1129,C3,8,P24,fruit_veg,3
1130,C3,8,P25,fruit_veg,1
1131,C3,8,P30,fruit_veg,1
1132,C3,8,P31,fruit_veg,1
1133,C3,8,P32,fruit_veg,2
1134,C3,8,P33,fruit_veg,1
1135,C3,8,P35,sweets,4
1136,C3,8,P37,sweets,1
1137,C3,8,P38,sweets,2
1138,C3,8,P39,sweets,4
1139,C3,8,P40,sweets,4
1140,C3,8,P41,food,2
1141,C3,8,P42,food,1
1142,C3,8,P46,food,2
1143,C3,8,P48,food,1
1144,C3,8,P49,food,1
1145,C3,8,P51,food,1
1146,C3,8,P53,food,1
1147,C3,8,P54,food,1
1148,C3,8,P56,food,1
1149,C30,4,P01,house,2
1150,C30,4,P02,house,3
1151,C30,4,P04,house,1
1152,C30,4,P06,house,3
1153,C30,4,P07,house,2
1154,C30,4,P08,house,1
1155,C30,4,P10,house,3
1156,C30,4,P11,house,2
1157,C30,4,P12,house,3
1158,C30,4,P22,fruit_veg,4
1159,C30,4,P23,fruit_veg,3
1160,C30,4,P24,fruit_veg,5
1161,C30,4,P25,fruit_veg,5
1162,C30,4,P26,fruit_veg,4
1163,C30,4,P27,fruit_veg,1
1164,C30,4,P28,fruit_veg,5
1165,C30,4,P29,fruit_veg,3
1166,C30,4,P30,fruit_veg,3
1167,C30,4,P31,fruit_veg,1
1168,C30,4,P32,fruit_veg,4
1169,C30,4,P33,fruit_veg,5
1170,C30,4,P34,fruit_veg,4
1171,C30,4,P35,sweets,3
1172,C30,4,P36,sweets,3
1173,C30,4,P37,sweets,1
1174,C30,4,P38,sweets,6
1175,C30,4,P39,sweets,5
1176,C30,4,P40,sweets,3
1177,C31,9,P41,food,1
1178,C31,9,P42,food,2
1179,C31,9,P44,food,2
1180,C31,9,P47,food,2
1181,C31,9,P50,food,1
1182,C31,9,P53,food,2
1183,C31,9,P54,food,2
1184,C31,9,P55,food,1
1185,C31,9,P56,food,2
1186,C31,9,P57,food,1
1187,C31,9,P59,food,1
1188,C31,9,P60,food,1
1189,C32,3,P26,fruit_veg,1
1190,C32,3,P27,fruit_veg,1
1191,C32,3,P37,sweets,3
1192,C32,3,P39,sweets,2
1193,C32,3,P40,sweets,1
1194,C32,3,P41,food,1
1195,C32,3,P47,food,2
1196,C32,3,P51,food,1
1197,C32,3,P52,food,2
1198,C32,3,P58,food,1
1199,C33,5,P01,house,1
1200,C33,5,P05,house,1
1201,C33,5,P06,house,1
1202,C33,5,P07,house,1
1203,C33,5,P11,house,1
1204,C33,5,P12,house,1
1205,C33,5,P19,clothes,1
1206,C33,5,P20,clothes,1
1207,C33,5,P28,fruit_veg,1
1208,C33,5,P31,fruit_veg,1
1209,C33,5,P34,fruit_veg,2
1210,C33,5,P36,sweets,1
1211,C33,5,P45,food,1
1212,C34,3,P13,clothes,3
1213,C34,3,P14,clothes,4
1214,C34,3,P15,clothes,5
1215,C34,3,P16,clothes,2
1216,C34,3,P17,clothes,6
1217,C34,3,P18,clothes,5
1218,C34,3,P19,clothes,5
1219,C34,3,P20,clothes,2
1220,C34,3,P21,clothes,1
1221,C34,3,P22,fruit_veg,3
1222,C34,3,P23,fruit_veg,5
1223,C34,3,P25,fruit_veg,1
1224,C34,3,P26,fruit_veg,4
1225,C34,3,P27,fruit_veg,2
1226,C34,3,P28,fruit_veg,2
1227,C34,3,P29,fruit_veg,5
1228,C34,3,P31,fruit_veg,2
1229,C34,3,P33,fruit_veg,2
1230,C34,3,P34,fruit_veg,3
1231,C34,3,P61,bws,6
1232,C34,3,P62,bws,5
1233,C34,3,P63,bws,8
1234,C34,3,P64,bws,3
1235,C35,7,P05,house,1
1236,C35,7,P06,house,1
1237,C35,7,P07,house,1
1238,C35,7,P09,house,2
1239,C35,7,P11,house,1
1240,C35,7,P12,house,1
1241,C35,7,P22,fruit_veg,2
1242,C35,7,P23,fruit_veg,1
1243,C35,7,P24,fruit_veg,2
1244,C35,7,P25,fruit_veg,1
1245,C35,7,P26,fruit_veg,1
1246,C35,7,P27,fruit_veg,1
1247,C35,7,P28,fruit_veg,3
1248,C35,7,P29,fruit_veg,2
1249,C35,7,P31,fruit_veg,3
1250,C35,7,P32,fruit_veg,6
1251,C35,7,P33,fruit_veg,2
1252,C35,7,P34,fruit_veg,2
1253,C36,5,P22,fruit_veg,4
1254,C36,5,P23,fruit_veg,2
1255,C36,5,P24,fruit_veg,2
1256,C36,5,P25,fruit_veg,1
1257,C36,5,P28,fruit_veg,3
1258,C36,5,P29,fruit_veg,2
1259,C36,5,P30,fruit_veg,1
1260,C36,5,P31,fruit_veg,2
1261,C36,5,P32,fruit_veg,1
1262,C36,5,P61,bws,2
1263,C36,5,P62,bws,2
1264,C36,5,P63,bws,2
1265,C36,5,P64,bws,5
1266,C37,9,P03,house,1
1267,C37,9,P07,house,1
1268,C37,9,P10,house,1
1269,C37,9,P11,house,1
1270,C37,9,P23,fruit_veg,1
1271,C37,9,P25,fruit_veg,1
1272,C37,9,P26,fruit_veg,1
1273,C37,9,P28,fruit_veg,1
1274,C37,9,P31,fruit_veg,1
1275,C37,9,P33,fruit_veg,1
1276,C37,9,P36,sweets,1
1277,C37,9,P37,sweets,1
1278,C37,9,P38,sweets,1
1279,C37,9,P39,sweets,2
1280,C37,9,P40,sweets,2
1281,C38,7,P22,fruit_veg,1
1282,C38,7,P24,fruit_veg,1
1283,C38,7,P25,fruit_veg,3
1284,C38,7,P26,fruit_veg,1
1285,C38,7,P27,fruit_veg,2
1286,C38,7,P28,fruit_veg,3
1287,C38,7,P29,fruit_veg,1
1288,C38,7,P30,fruit_veg,3
1289,C38,7,P34,fruit_veg,2
1290,C39,2,P35,sweets,2
1291,C39,2,P36,sweets,4
1292,C39,2,P37,sweets,7
1293,C39,2,P38,sweets,2
1294,C39,2,P39,sweets,4
1295,C39,2,P40,sweets,4
1296,C4,5,P35,sweets,12
1297,C4,5,P36,sweets,8
1298,C4,5,P37,sweets,12
1299,C4,5,P38,sweets,7
1300,C4,5,P39,sweets,6
1301,C4,5,P40,sweets,5
1302,C40,4,P01,house,1
1303,C40,4,P02,house,3
1304,C40,4,P03,house,4
1305,C40,4,P04,house,2
1306,C40,4,P05,house,1
1307,C40,4,P06,house,1
1308,C40,4,P07,house,5
1309,C40,4,P08,house,2
1310,C40,4,P09,house,1
1311,C40,4,P10,house,2
1312,C40,4,P11,house,3
1313,C40,4,P12,house,1
1314,C40,4,P13,clothes,5
1315,C40,4,P14,clothes,3
1316,C40,4,P15,clothes,6
1317,C40,4,P16,clothes,5
1318,C40,4,P17,clothes,3
1319,C40,4,P18,clothes,1
1320,C40,4,P19,clothes,1
1321,C40,4,P20,clothes,2
1322,C40,4,P21,clothes,4
1323,C40,4,P22,fruit_veg,3
1324,C40,4,P23,fruit_veg,3
1325,C40,4,P25,fruit_veg,2
1326,C40,4,P26,fruit_veg,3
1327,C40,4,P27,fruit_veg,1
1328,C40,4,P28,fruit_veg,1
1329,C40,4,P29,fruit_veg,2
1330,C40,4,P30,fruit_veg,1
1331,C40,4,P31,fruit_veg,2
1332,C40,4,P32,fruit_veg,1
1333,C40,4,P33,fruit_veg,1
1334,C40,4,P34,fruit_veg,7
1335,C41,9,P22,fruit_veg,2
1336,C41,9,P23,fruit_veg,5
1337,C41,9,P24,fruit_veg,5
1338,C41,9,P25,fruit_veg,3
1339,C41,9,P26,fruit_veg,10
1340,C41,9,P27,fruit_veg,3
1341,C41,9,P28,fruit_veg,2
1342,C41,9,P29,fruit_veg,5
1343,C41,9,P30,fruit_veg,4
1344,C41,9,P31,fruit_veg,7
1345,C41,9,P32,fruit_veg,8
1346,C41,9,P33,fruit_veg,5
1347,C41,9,P34,fruit_veg,5
1348,C42,2,P14,clothes,1
1349,C42,2,P15,clothes,2
1350,C42,2,P16,clothes,2
1351,C42,2,P17,clothes,1
1352,C42,2,P18,clothes,1
1353,C42,2,P19,clothes,1
1354,C42,2,P20,clothes,1
1355,C42,2,P21,clothes,2
1356,C42,2,P22,fruit_veg,4
1357,C42,2,P23,fruit_veg,1
1358,C42,2,P24,fruit_veg,1
1359,C42,2,P25,fruit_veg,3
1360,C42,2,P26,fruit_veg,1
1361,C42,2,P28,fruit_veg,1
1362,C42,2,P29,fruit_veg,2
1363,C42,2,P31,fruit_veg,4
1364,C42,2,P34,fruit_veg,2
1365,C42,2,P42,food,2
1366,C42,2,P43,food,1
1367,C42,2,P47,food,2
1368,C42,2,P48,food,1
1369,C42,2,P49,food,3
1370,C42,2,P50,food,1
1371,C42,2,P53,food,2
1372,C42,2,P56,food,2
1373,C42,2,P57,food,3
1374,C42,2,P59,food,2
1375,C43,10,P01,house,1
1376,C43,10,P03,house,2
1377,C43,10,P04,house,3
1378,C43,10,P05,house,3
1379,C43,10,P07,house,3
1380,C43,10,P08,house,2
1381,C43,10,P10,house,2
1382,C43,10,P11,house,4
1383,C43,10,P12,house,1
1384,C43,10,P22,fruit_veg,4
1385,C43,10,P23,fruit_veg,5
1386,C43,10,P25,fruit_veg,1
1387,C43,10,P26,fruit_veg,4
1388,C43,10,P27,fruit_veg,1
1389,C43,10,P28,fruit_veg,1
1390,C43,10,P29,fruit_veg,1
1391,C43,10,P31,fruit_veg,2
1392,C43,10,P32,fruit_veg,1
1393,C43,10,P34,fruit_veg,1
1394,C43,10,P41,food,3
1395,C43,10,P42,food,1
1396,C43,10,P43,food,1
1397,C43,10,P44,food,1
1398,C43,10,P45,food,1
1399,C43,10,P46,food,1
1400,C43,10,P47,food,2
1401,C43,10,P48,food,1
1402,C43,10,P49,food,1
1403,C43,10,P50,food,1
1404,C43,10,P51,food,1
1405,C43,10,P52,food,3
1406,C43,10,P53,food,3
1407,C43,10,P54,food,3
1408,C43,10,P56,food,2
1409,C43,10,P57,food,3
1410,C43,10,P61,bws,5
1411,C43,10,P62,bws,2
1412,C43,10,P63,bws,2
1413,C43,10,P64,bws,1
1414,C44,9,P35,sweets,5
1415,C44,9,P36,sweets,2
1416,C44,9,P37,sweets,1
1417,C44,9,P38,sweets,1
1418,C44,9,P39,sweets,5
1419,C44,9,P40,sweets,2
1420,C44,9,P42,food,3
1421,C44,9,P43,food,5
1422,C44,9,P45,food,1
1423,C44,9,P46,food,5
1424,C44,9,P47,food,1
1425,C44,9,P48,food,6
1426,C44,9,P49,food,2
1427,C44,9,P50,food,1
1428,C44,9,P51,food,4
1429,C44,9,P52,food,6
1430,C44,9,P53,food,2
1431,C44,9,P54,food,1
1432,C44,9,P55,food,3
1433,C44,9,P56,food,2
1434,C44,9,P57,food,3
1435,C44,9,P58,food,1
1436,C44,9,P59,food,2
1437,C44,9,P60,food,1
1438,C45,10,P41,food,3
1439,C45,10,P42,food,1
1440,C45,10,P43,food,2
1441,C45,10,P44,food,4
1442,C45,10,P45,food,4
1443,C45,10,P46,food,3
1444,C45,10,P47,food,5
1445,C45,10,P48,food,1
1446,C45,10,P49,food,3
1447,C45,10,P50,food,4
1448,C45,10,P51,food,1
1449,C45,10,P52,food,2
1450,C45,10,P53,food,3
1451,C45,10,P54,food,5
1452,C45,10,P55,food,4
1453,C45,10,P56,food,3
1454,C45,10,P57,food,1
1455,C45,10,P58,food,5
1456,C45,10,P59,food,3
1457,C45,10,P60,food,2
1458,C46,5,P01,house,4
1459,C46,5,P03,house,4
1460,C46,5,P04,house,4
1461,C46,5,P05,house,5
1462,C46,5,P06,house,1
1463,C46,5,P07,house,2
1464,C46,5,P08,house,3
1465,C46,5,P09,house,3
1466,C46,5,P11,house,3
1467,C46,5,P12,house,2
1468,C46,5,P13,clothes,2
1469,C46,5,P14,clothes,5
1470,C46,5,P15,clothes,8
1471,C46,5,P16,clothes,4
1472,C46,5,P17,clothes,3
1473,C46,5,P19,clothes,3
1474,C46,5,P20,clothes,1
1475,C46,5,P21,clothes,4
1476,C46,5,P35,sweets,2
1477,C46,5,P36,sweets,4
1478,C46,5,P37,sweets,3
1479,C46,5,P38,sweets,4
1480,C46,5,P39,sweets,4
1481,C46,5,P40,sweets,3
1482,C47,2,P01,house,4
1483,C47,2,P02,house,3
1484,C47,2,P03,house,1
1485,C47,2,P04,house,2
1486,C47,2,P05,house,4
1487,C47,2,P06,house,6
1488,C47,2,P07,house,1
1489,C47,2,P08,house,2
1490,C47,2,P09,house,2
1491,C47,2,P10,house,8
1492,C47,2,P11,house,1
1493,C47,2,P12,house,5
1494,C47,2,P23,fruit_veg,1
1495,C47,2,P24,fruit_veg,1
1496,C47,2,P25,fruit_veg,1
1497,C47,2,P28,fruit_veg,1
1498,C47,2,P29,fruit_veg,1
1499,C47,2,P30,fruit_veg,2
1500,C47,2,P31,fruit_veg,1
1501,C47,2,P33,fruit_veg,3
1502,C47,2,P34,fruit_veg,1
1503,C47,2,P35,sweets,1
1504,C47,2,P36,sweets,3
1505,C47,2,P38,sweets,1
1506,C47,2,P39,sweets,2
1507,C47,2,P40,sweets,1
1508,C48,4,P01,house,3
1509,C48,4,P02,house,1
1510,C48,4,P03,house,2
1511,C48,4,P04,house,1
1512,C48,4,P05,house,1
1513,C48,4,P08,house,1
1514,C48,4,P11,house,1
1515,C48,4,P12,house,2
1516,C48,4,P35,sweets,1
1517,C48,4,P36,sweets,1
1518,C48,4,P37,sweets,2
1519,C48,4,P38,sweets,2
1520,C48,4,P61,bws,1
1521,C48,4,P62,bws,2
1522,C48,4,P63,bws,1
1523,C48,4,P64,bws,1
1524,C49,7,P13,clothes,1
1525,C49,7,P14,clothes,2
1526,C49,7,P16,clothes,4
1527,C49,7,P17,clothes,3
1528,C49,7,P18,clothes,5
1529,C49,7,P19,clothes,5
1530,C49,7,P20,clothes,3
1531,C49,7,P21,clothes,3
1532,C49,7,P41,food,2
1533,C49,7,P42,food,2
1534,C49,7,P44,food,2
1535,C49,7,P45,food,3
1536,C49,7,P46,food,1
1537,C49,7,P47,food,2
1538,C49,7,P48,food,2
1539,C49,7,P49,food,2
1540,C49,7,P50,food,3
1541,C49,7,P51,food,2
1542,C49,7,P52,food,2
1543,C49,7,P53,food,1
1544,C49,7,P55,food,2
1545,C49,7,P57,food,1
1546,C49,7,P58,food,1
1547,C49,7,P59,food,2
1548,C49,7,P60,food,1
1549,C5,7,P35,sweets,7
1550,C5,7,P36,sweets,6
1551,C5,7,P37,sweets,8
1552,C5,7,P38,sweets,6
1553,C5,7,P39,sweets,5
1554,C5,7,P40,sweets,6
1555,C5,7,P61,bws,13
1556,C5,7,P62,bws,12
1557,C5,7,P63,bws,10
1558,C5,7,P64,bws,8
1559,C50,8,P22,fruit_veg,1
1560,C50,8,P24,fruit_veg,1
1561,C50,8,P25,fruit_veg,1
1562,C50,8,P26,fruit_veg,2
1563,C50,8,P28,fruit_veg,1
1564,C50,8,P31,fruit_veg,2
1565,C50,8,P32,fruit_veg,3
1566,C50,8,P34,fruit_veg,1
1567,C50,8,P35,sweets,10
1568,C50,8,P36,sweets,7
1569,C50,8,P37,sweets,7
1570,C50,8,P38,sweets,5
1571,C50,8,P39,sweets,10
1572,C50,8,P40,sweets,10
1573,C51,3,P24,fruit_veg,1
1574,C51,3,P26,fruit_veg,3
1575,C51,3,P27,fruit_veg,4
1576,C51,3,P28,fruit_veg,2
1577,C51,3,P29,fruit_veg,1
1578,C51,3,P31,fruit_veg,1
1579,C51,3,P33,fruit_veg,2
1580,C51,3,P34,fruit_veg,2
1581,C51,3,P62,bws,1
1582,C51,3,P63,bws,3
1583,C51,3,P64,bws,5
1584,C52,1,P35,sweets,2
1585,C52,1,P36,sweets,2
1586,C52,1,P37,sweets,1
1587,C52,1,P38,sweets,4
1588,C52,1,P39,sweets,10
1589,C52,1,P40,sweets,2
1590,C53,4,P01,house,2
1591,C53,4,P02,house,2
1592,C53,4,P03,house,2
1593,C53,4,P04,house,5
1594,C53,4,P05,house,1
1595,C53,4,P06,house,1
1596,C53,4,P07,house,1
1597,C53,4,P08,house,2
1598,C53,4,P09,house,1
1599,C53,4,P10,house,2
1600,C53,4,P11,house,1
1601,C53,4,P12,house,1
1602,C53,4,P22,fruit_veg,2
1603,C53,4,P25,fruit_veg,2
1604,C53,4,P26,fruit_veg,1
1605,C53,4,P29,fruit_veg,1
1606,C53,4,P31,fruit_veg,1
1607,C53,4,P34,fruit_veg,2
1608,C53,4,P41,food,4
1609,C53,4,P42,food,1
1610,C53,4,P45,food,1
1611,C53,4,P47,food,1
1612,C53,4,P48,food,1
1613,C53,4,P49,food,1
1614,C53,4,P50,food,3
1615,C53,4,P51,food,1
1616,C53,4,P52,food,1
1617,C53,4,P53,food,2
1618,C53,4,P54,food,1
1619,C53,4,P55,food,2
1620,C53,4,P58,food,1
1621,C53,4,P59,food,3
1622,C53,4,P60,food,1
1623,C54,2,P41,food,1
1624,C54,2,P42,food,2
1625,C54,2,P43,food,2
1626,C54,2,P44,food,1
1627,C54,2,P45,food,1
1628,C54,2,P46,food,4
1629,C54,2,P47,food,2
1630,C54,2,P48,food,2
1631,C54,2,P49,food,4
1632,C54,2,P50,food,2
1633,C54,2,P51,food,2
1634,C54,2,P52,food,2
1635,C54,2,P54,food,3
1636,C54,2,P55,food,2
1637,C54,2,P57,food,1
1638,C54,2,P58,food,3
1639,C54,2,P60,food,1
1640,C55,8,P22,fruit_veg,1
1641,C55,8,P24,fruit_veg,4
1642,C55,8,P25,fruit_veg,2
1643,C55,8,P27,fruit_veg,3
1644,C55,8,P28,fruit_veg,1
1645,C55,8,P29,fruit_veg,1
1646,C55,8,P30,fruit_veg,1
1647,C55,8,P31,fruit_veg,4
1648,C55,8,P33,fruit_veg,1
1649,C55,8,P47,food,2
1650,C55,8,P48,food,1
1651,C55,8,P52,food,1
1652,C55,8,P53,food,1
1653,C55,8,P54,food,1
1654,C55,8,P57,food,1
1655,C55,8,P61,bws,2
1656,C55,8,P62,bws,1
1657,C55,8,P63,bws,1
1658,C55,8,P64,bws,1
1659,C56,4,P41,food,1
1660,C56,4,P42,food,2
1661,C56,4,P43,food,1
1662,C56,4,P44,food,1
1663,C56,4,P45,food,2
1664,C56,4,P46,food,3
1665,C56,4,P47,food,2
1666,C56,4,P48,food,1
1667,C56,4,P49,food,2
1668,C56,4,P50,food,2
1669,C56,4,P51,food,2
1670,C56,4,P52,food,4
1671,C56,4,P53,food,8
1672,C56,4,P54,food,2
1673,C56,4,P55,food,3
1674,C56,4,P56,food,2
1675,C56,4,P57,food,3
1676,C56,4,P58,food,3
1677,C56,4,P59,food,4
1678,C56,4,P60,food,1
1679,C57,2,P30,fruit_veg,1
1680,C57,2,P32,fruit_veg,2
1681,C57,2,P35,sweets,2
1682,C57,2,P36,sweets,1
1683,C57,2,P37,sweets,1
1684,C57,2,P38,sweets,3
1685,C57,2,P39,sweets,2
1686,C57,2,P40,sweets,1
1687,C57,2,P43,food,1
1688,C57,2,P49,food,1
1689,C57,2,P51,food,2
1690,C57,2,P53,food,2
1691,C57,2,P55,food,1
1692,C57,2,P57,food,1
1693,C57,2,P58,food,1
1694,C57,2,P60,food,1
1695,C58,6,P22,fruit_veg,1
1696,C58,6,P25,fruit_veg,1
1697,C58,6,P26,fruit_veg,1
1698,C58,6,P27,fruit_veg,2
1699,C58,6,P28,fruit_veg,1
1700,C58,6,P29,fruit_veg,3
1701,C58,6,P31,fruit_veg,1
1702,C58,6,P32,fruit_veg,1
1703,C58,6,P33,fruit_veg,1
1704,C58,6,P35,sweets,1
1705,C58,6,P36,sweets,1
1706,C58,6,P37,sweets,1
1707,C58,6,P38,sweets,3
1708,C58,6,P39,sweets,2
1709,C58,6,P40,sweets,2
